order_id,order_date,user_id,country,customer_gender,customer_age,traffic_source,department,category,brand,product_name,revenue,cost,profit
391,2025-10-10,294,United States,F,30,Search,Women,Intimates,Bali,Bali Women's Concealers Back Smoothing Underwire,36.0,17.75,18.25
393,2025-12-25,295,United States,F,45,Search,Women,Swim,Hot from Hollywood,Halter Top Ruffle Layer Two Piece Tankini Bikini Swimwear Ba,38.99,15.13,23.86
393,2025-12-28,295,United States,F,45,Search,Women,Maternity,HOTmilk,Hot Milk Women's Eclipse Bra,35.68,15.66,20.02
393,2025-12-25,295,United States,F,45,Search,Women,Shorts,WeekenderÂ®,WeekenderÂ® Women's Cosmopolitan Short,39.99,18.36,21.63
395,2024-05-18,296,China,M,52,Search,Men,Suits & Sport Coats,Michael Kors,Michael Kors Mens 2 Button Flat Front Brown Beige Plaid Wool,169.99,65.11,104.88
397,2025-12-15,298,China,M,44,Facebook,Men,Shorts,DC,DC Men's Piston Straight Walkshort,55.0,28.82,26.18
398,2025-11-30,298,China,M,44,Facebook,Men,Shorts,Hurley,Hurley Men's Barney 2.0 Trouser Walkshort,49.5,23.96,25.54
404,2025-10-24,303,China,F,57,Search,Women,Swim,Sunsets,Sunsets Women's Twist Tankini,86.0,33.37,52.63
406,2024-09-19,304,Japan,F,47,Search,Women,Jeans,U.S. Polo Assn.,US Polo Assn. Juniors Stevie Super Skinny Jean,29.74,15.14,14.6
417,2025-04-12,312,United Kingdom,M,47,Organic,Men,Active,PUMA,Puma Men's Foundation Hooded Sweat Fleece,57.41,26.52,30.89
418,2025-11-16,313,United States,F,54,Display,Women,Swim,Seafolly,Seafolly Women's Matt Mini Hipster Pant,35.5,15.44,20.06
419,2025-10-12,313,United States,F,54,Display,Women,Intimates,Carol Wright Gifts,Ahh Bra,19.98,11.13,8.85
419,2025-10-10,313,United States,F,54,Display,Women,Leggings,Yelete,Yelete Black Seamless Cotton Leggings Free Size,19.99,11.49,8.5
419,2025-10-13,313,United States,F,54,Display,Women,Intimates,Natori,Natori Dragon Flower Camisole (142050),42.0,21.97,20.03
422,2024-01-05,315,United States,F,35,Organic,Women,Sweaters,Allegra K,Allegra K Women Long Sleeve Zip up Flower Pattern Off White ,9.41,4.18,5.23
423,2024-12-08,317,China,F,17,Organic,Women,Intimates,Ilusion,Half Slip Sand24-M,7.98,4.42,3.56
424,2025-04-06,318,United States,M,44,Search,Men,Shorts,Allegra K,Allegra K Mens Fashion Slant Pockets Drawstring Waist Casual,10.37,4.76,5.61
425,2025-11-13,318,United States,M,44,Search,Men,Outerwear & Coats,Calvin Klein Jeans,Calvin Klein Jeans Men's Woven Shirt Hoody Moto Jacket,129.5,58.79,70.71
431,2024-11-25,323,United States,F,35,Search,Women,Accessories,Ray-Ban,Ray-Ban RB2132  New Wayfarer Sunglasses,75.11,27.49,47.62
431,2024-11-22,323,United States,F,35,Search,Women,Sleep & Lounge,Casual Moments,Casual Moments Women's Bed Jacket-Peter Pan Collar,39.99,23.31,16.68
431,2024-11-25,323,United States,F,35,Search,Women,Dresses,XOXO,XOXO Juniors Peplum Dress,40.0,17.56,22.44
435,2024-11-28,326,China,M,45,Search,Men,Fashion Hoodies & Sweatshirts,DC,DC Men's Rebel Stripe Top,39.5,21.96,17.54
435,2024-11-27,326,China,M,45,Search,Men,Swim,Parke & Ronen,parke & ronen Men's Stretch Microfiber Angeleno Short,71.25,45.17,26.08
438,2025-12-26,328,United Kingdom,M,35,Search,Men,Underwear,Dockers,Dockers Men's 4-Pack Fly Front Brief,25.0,11.88,13.12
439,2025-09-28,328,United Kingdom,M,35,Search,Men,Tops & Tees,ARROW,Arrow Men's Long Sleeve Solid Twill,44.0,24.68,19.32
440,2025-11-08,329,China,F,21,Search,Women,Maternity,Motherhood Maternity,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nu,19.98,8.53,11.45
441,2024-02-07,329,China,F,21,Search,Women,Fashion Hoodies & Sweatshirts,Juicy Couture,Juicy Couture Lilac Sky Velour Zip Hoodie,79.99,39.28,40.71
441,2024-02-07,329,China,F,21,Search,Women,Accessories,Frost Hats,Frost Hats Winter Hat for Women Slouchy Beanie Hat Knitted C,16.99,7.44,9.55
441,2024-02-07,329,China,F,21,Search,Women,Sleep & Lounge,Natori,Natori Women's Zen Floral Chemise,130.0,72.02,57.98
441,2024-02-06,329,China,F,21,Search,Women,Intimates,Bslingerie,Bslingerie Womens White Lace Trim Padded See Through Boned C,19.99,10.19,9.8
453,2024-07-12,341,Brasil,F,66,Organic,Women,Intimates,Coquette,Wet Look Long-Sleeve Catsuit,79.95,39.66,40.29
453,2024-07-13,341,Brasil,F,66,Organic,Women,Sleep & Lounge,Briefly Stated,Briefly Stated Juniors Character Pant,25.0,15.7,9.3
453,2024-07-13,341,Brasil,F,66,Organic,Women,Maternity,Allegra K,Allegra K Woman Maternity Hip Pockets Back Stretchy Adjust W,16.86,7.82,9.04
454,2025-11-06,341,Brasil,F,66,Organic,Women,Maternity,Motherhood Maternity,Motherhood Maternity: Convertible Sleeve Button Detail Mater,34.98,14.17,20.81
455,2025-06-03,342,Brasil,M,38,Search,Men,Fashion Hoodies & Sweatshirts,Nautica,Nautica Men's Hooded Solid Fleece Sweater,57.99,33.98,24.01
455,2025-06-03,342,Brasil,M,38,Search,Men,Swim,Hurley,Hurley Men's Phantom 60 Boardshort,55.0,34.32,20.68
463,2025-10-06,352,Brasil,F,26,Search,Women,Tops & Tees,Lucky Brand,Lucky Brand Women's Ikat Garden Sylvia Top,46.99,24.62,22.37
465,2025-04-26,354,Spain,F,60,Search,Women,Maternity,Maternal America,Maternal America : Braided Back Dress - Heather Brown,136.0,59.3,76.7
473,2024-06-06,359,United States,M,68,Search,Men,Accessories,Tom Ford,Tom Ford Marko FT0144 Sunglasses - 18V Shiny Rhodium (Blue L,296.45,104.65,191.8
481,2025-12-08,367,Germany,F,47,Search,Women,Active,Mountain Hardwear,Mountain Hardwear Women's Pyxis Vest,85.0,32.47,52.53
488,2025-09-12,372,United States,M,24,Search,Men,Pants,Bigmansland,CreekwoodÂ« Big Mens Full Elastic-Waist Twill Pants (Big & T,68.99,30.91,38.08
496,2024-05-28,381,China,M,49,Search,Men,Fashion Hoodies & Sweatshirts,Forum,Forum Target Hoodie Black Men's,28.96,17.06,11.9
498,2024-12-09,382,China,F,54,Display,Women,Dresses,American Apparel,American Apparel Rib Racerback Dress,26.0,12.9,13.1
501,2024-10-07,385,Japan,M,60,Search,Men,Tops & Tees,Tuxedo Park,Tuxedo Shirt- White Wing Collar 1/4 Pleat,14.5,7.58,6.92
503,2025-03-26,388,China,F,19,Search,Women,Intimates,Calvin Klein,Calvin Klein Women's Eyelash Chantilly Lace Hipster,26.0,13.81,12.19
504,2024-01-07,390,China,M,23,Facebook,Men,Swim,Gary Majdell Sport,Mens New Solid Thong Swimsuit Gary Majdell Sport,13.97,7.78,6.19
505,2025-01-18,391,United States,M,40,Search,Men,Suits & Sport Coats,Allegra K,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets ,15.91,5.7,10.21
508,2024-02-04,394,China,F,22,Email,Women,Intimates,Cheerleading Company,100% Stretch Nylon Cheerleading Low-Rise Brief Trunks,9.0,4.36,4.64
514,2024-12-02,399,United Kingdom,M,27,Search,Men,Swim,Sons Of Anarchy,Sons Of Anarchy Red Stripes Mens Swim Boardshorts,40.0,23.56,16.44
515,2025-09-07,399,United Kingdom,M,27,Search,Men,Outerwear & Coats,Carhartt,Carhartt Men's Duck Chore Coat,89.95,37.51,52.44
521,2025-08-01,404,United States,M,35,Search,Men,Suits & Sport Coats,Joseph Abboud,Joseph Abboud Men's Two-Button Side Vent Sport Coat,264.0,118.54,145.46
528,2025-12-14,410,United States,F,23,Facebook,Women,Jeans,Levi's,Levi's Women's 505 Straight Leg Mid Rise Jean,44.99,25.96,19.03
530,2025-05-29,410,United States,F,23,Facebook,Women,Accessories,TrendsBlue,Elegant Birds & Butterflies Print Fashion Scarf (2 Colors Av,7.99,3.18,4.81
530,2025-05-28,410,United States,F,23,Facebook,Women,Sweaters,Sutton Studio,Sutton Studio Women's Cashmere Solid V-neck Plus,119.95,59.86,60.09
533,2024-03-28,413,United Kingdom,F,17,Search,Women,Intimates,Frederick's of Hollywood,Frederick's of Hollywood Hollywood Dream Bra Cup Corset Wome,60.0,31.92,28.08
534,2025-12-30,414,China,M,31,Organic,Men,Outerwear & Coats,Carhartt,Carhartt Sherpa - lined Jean Jacket Authentic Blue,59.99,26.34,33.65
534,2025-12-31,414,China,M,31,Organic,Men,Swim,O'Neill,Oneill Men's PBR Stripes,54.5,34.17,20.33
535,2025-06-06,415,Brasil,F,48,Search,Women,Leggings,Catherine Malandrino,Catherine Malandrino Women's Stretch Leather Pant,528.81,291.37,237.44
536,2025-03-10,415,Brasil,F,48,Search,Women,Active,Capezio,Capezio Women's Princess Halter Leotard,24.64,10.55,14.09
538,2024-12-14,418,United Kingdom,M,26,Search,Men,Swim,Fox Outdoor,Deadstock Boardshort,54.5,32.48,22.02
538,2024-12-15,418,United Kingdom,M,26,Search,Men,Sweaters,Williams Cashmere,Williams Cashmere Men's 100% Cashmere Zip Mock-Neck Stripe S,104.0,53.56,50.44
541,2025-08-23,420,China,M,26,Search,Men,Shorts,Columbia,Columbia Men's Rugged Butte Shorts,34.95,17.54,17.41
542,2025-06-14,421,Brasil,M,60,Search,Men,Sleep & Lounge,Dockers,Dockers Men's Drawstring Sleep Pant,32.0,13.54,18.46
542,2025-06-12,421,Brasil,M,60,Search,Men,Shorts,Calvin Klein Jeans,Calvin Klein Jeans Men's Transparant Plaid Cargo Short,69.5,32.94,36.56
545,2024-09-07,423,Brasil,M,53,Display,Men,Swim,Speedo,Speedo Men's Solar Wave Eboard Print Water Short,29.52,17.74,11.78
545,2024-09-07,423,Brasil,M,53,Display,Men,Socks,HUF,HUF The Plantlife Socks in Charcoal & Yellow,13.0,8.39,4.61
545,2024-09-08,423,Brasil,M,53,Display,Men,Sweaters,Oak Hill,Oak Hill Big & Tall V-Neck Sweater,48.0,24.24,23.76
545,2024-09-09,423,Brasil,M,53,Display,Men,Sleep & Lounge,Marrikas,MARRIKAS Unisex X-LARGE Egyptian Cotton IVORY ROBE,62.99,22.8,40.19
549,2025-07-23,426,United Kingdom,M,21,Search,Men,Pants,Allegra K,Allegra K Men Slant Pockets Elastic Waist Baggy Harem Pants ,12.35,5.84,6.51
556,2025-04-09,433,United States,M,56,Search,Men,Underwear,Jockey,JockeyÂ® SeamfreeÂ® Low-Rise Brief,16.0,6.94,9.06
562,2025-11-26,438,China,F,61,Search,Women,Intimates,Bali,Bali Women's Smooth It Out Cami With Bali Concealers Underwi,46.0,26.63,19.37
562,2025-11-26,438,China,F,61,Search,Women,Shorts,MANGO,Mango Women's High Waist Shorts - Corteo,39.99,20.67,19.32
562,2025-11-27,438,China,F,61,Search,Women,Suits,Le Suit,LE SUIT Roseberry Jacket/Skirt Suit,128.0,77.06,50.94
568,2024-04-04,447,South Korea,M,67,Search,Men,Sweaters,A:X Armani Exchange,Armani Exchange Stripe Trim Zip Cardigan,128.0,61.95,66.05
568,2024-04-01,447,South Korea,M,67,Search,Men,Outerwear & Coats,Outdoor Research,Outdoor Research Men's Virtuoso Jacket,250.0,113.5,136.5
577,2025-04-15,456,South Korea,F,16,Email,Women,Socks & Hosiery,Hanes,Hanes Cushioned Women's Athletic Socks - Ankle White 5-9,11.08,4.5,6.58
582,2025-02-28,459,United States,F,27,Search,Women,Active,Nike,Nike Lady Tempo Running Shorts,40.48,18.22,22.26
587,2025-12-06,462,Brasil,F,60,Search,Women,Sleep & Lounge,Nvie Designs,Women's Cotton Jersey Crochet Back Top/Capri Lounge Set - Co,14.99,8.81,6.18
593,2024-07-02,467,China,M,21,Search,Men,Swim,TYR,TYR Sport Men's Universe Splice Jammer,40.0,24.84,15.16
594,2025-05-25,468,United States,F,42,Search,Women,Intimates,SEX NIGHT,Sexy Lingerie Set -Black,22.0,11.37,10.63
597,2024-10-31,470,United States,M,39,Facebook,Men,Swim,TYR,TYR Sport Men's Firerock Splice Racer Swim Suit,25.0,15.08,9.92
598,2025-03-13,471,United States,F,46,Organic,Women,Jumpsuits & Rompers,Allegra K,Allegra K Women Beige Blk Shirr Waist Beaded Neckline Jumpsu,16.3,8.66,7.64
598,2025-03-11,471,United States,F,46,Organic,Women,Pants & Capris,Samanthas Style Shoppe,Collections Etc - Plush Velour Elastic Drawstring Waist Pant,21.97,11.82,10.15
602,2024-05-25,476,United States,M,56,Search,Men,Tops & Tees,Sgt Frog,Sgt. Frog Group Lineup Black T-shirt,19.95,11.15,8.8
602,2024-05-25,476,United States,M,56,Search,Men,Outerwear & Coats,DC,DC Shoes Marshall Men's Cotton Military Jacket Coat,120.0,48.12,71.88
602,2024-05-27,476,United States,M,56,Search,Men,Suits & Sport Coats,Oak Hill,Oak Hill Big & Tall Corduroy Sport Coat,149.0,56.92,92.08
602,2024-05-27,476,United States,M,56,Search,Men,Tops & Tees,FEA,FEA Merchandising Men's Foo Fighters Album Art Slim Fit Tee,19.0,10.6,8.4
603,2025-08-14,476,United States,M,56,Search,Men,Jeans,Postage,New Men's Postage Morrision/ Coyote Modern Vintage Premium D,99.99,54.69,45.3
605,2024-03-04,476,United States,M,56,Search,Men,Sweaters,Allegra K,Allegra K S Burgundy Ribbing Single Breasted V Neck Cardigan,19.52,8.9,10.62
606,2025-05-09,477,South Korea,F,59,Search,Women,Fashion Hoodies & Sweatshirts,HoodieBuddie,Hoodie Buddie Built-In MP3 Headphone Buds Pullover Pink Swea,25.0,10.55,14.45
607,2024-06-28,477,South Korea,F,59,Search,Women,Jeans,7 For All Mankind,7 For All Mankind Women's The Slim Straight Jean in Clean Wh,77.97,45.92,32.05
608,2025-01-14,477,South Korea,F,59,Search,Women,Blazers & Jackets,Jones New York,Jones New York Women's Collar Jacket,99.5,33.83,65.67
609,2024-12-26,478,Brasil,F,23,Search,Women,Maternity,Lilo Maternity,Lilo Maternity Center Cable V-neck Sweater Burgundy,43.5,20.62,22.88
615,2025-10-08,483,China,M,53,Search,Men,Swim,The Beach Depot,Beach Depot UPF 50+ Men's Short Sleeve Rash Guard Shirt,29.95,17.31,12.64
618,2024-09-28,486,China,F,17,Search,Women,Fashion Hoodies & Sweatshirts,1vemoon,1veMoon Women's Lovely Casual Pullover Fleece Warm Hoods wit,36.99,16.28,20.71
620,2024-01-27,487,Brasil,F,42,Search,Women,Tops & Tees,Ralph Lauren,Ralph Lauren Sport Women Lightweight Pony Logo V-neck Long S,32.99,19.89,13.1
620,2024-01-23,487,Brasil,F,42,Search,Women,Accessories,Outdoor Research,Outdoor Research Women's PL 100 Gloves,26.0,10.82,15.18
620,2024-01-26,487,Brasil,F,42,Search,Women,Jumpsuits & Rompers,Sweet Pea,Sweet Pea Women's Pull On Romper,78.0,43.06,34.94
620,2024-01-26,487,Brasil,F,42,Search,Women,Swim,Becca by Rebecca Virtue,Becca by Rebecca Virtue South of the Border Buckle Side Hips,58.0,23.43,34.57
626,2024-11-15,491,United States,M,42,Search,Men,Jeans,Wrangler,Wrangler Men's Premium Performance Cowboy Cut Jean,47.95,26.95,21.0
628,2025-08-19,492,Australia,M,43,Search,Men,Accessories,Y&G,Set of 7 Designer Italian Style Hankies Set for Men with Gif,16.95,6.25,10.7
631,2025-09-20,495,Brasil,M,64,Search,Men,Pants,BERLE,Berle Mens Black Worsted Wool Dress Pants Pleated Trousers S,55.0,26.62,28.38
638,2024-06-22,502,United States,F,49,Search,Women,Socks & Hosiery,Carhartt,Carhartt Women's Fair Isle Pattern Wool Blend Boot Sock,10.0,4.36,5.64
638,2024-06-26,502,United States,F,49,Search,Women,Accessories,WARMEN,Warmen Lady Geniune Pigskin Suede Leather Winter Warm Gloves,16.99,7.12,9.87
639,2024-05-03,502,United States,F,49,Search,Women,Tops & Tees,Port Authority,Port Authority Women's Wrinkle Resistance Shirt. L608,31.41,16.11,15.3
640,2025-04-11,502,United States,F,49,Search,Women,Pants & Capris,XOXO,XOXO Juniors Tuxedo Pant,34.99,20.15,14.84
640,2025-04-13,502,United States,F,49,Search,Women,Plus,Ayurvastram,Ayurvastram Pure Cashmere Scarf,36.0,19.08,16.92
640,2025-04-14,502,United States,F,49,Search,Women,Accessories,Blancq-Olibet,Blancq-Olibet Traditional French Wool Beret,24.0,9.12,14.88
643,2025-09-11,506,Spain,F,63,Search,Women,Sleep & Lounge,Eileen West,Eileen West Women's Graceful Autumn Short Nightgown,58.0,37.41,20.59
643,2025-09-09,506,Spain,F,63,Search,Women,Intimates,Under Moments,Classic 27 Inch Half Slip,10.78,5.79,4.99
643,2025-09-09,506,Spain,F,63,Search,Women,Swim,Sassy Sarongs,Sassy Sarongs Black Mesh Swimsuit Sarong Cover Up with Built,24.99,10.15,14.84
645,2024-05-12,507,Spain,M,21,Search,Men,Tops & Tees,Robert Graham,Robert Graham Men's Latching Long Sleeve Solid Jaquard,178.0,104.49,73.51
645,2024-05-08,507,Spain,M,21,Search,Men,Accessories,Quiksilver,Quiksilver Men's The Juice Belt,13.28,5.44,7.84
646,2025-09-20,508,China,F,32,Organic,Women,Jumpsuits & Rompers,Allegra K,Allegra K Woman Khaki Deep V Neck Patch Pockets Sleeveless J,15.81,8.02,7.79
649,2024-07-15,510,Brasil,M,33,Search,Men,Jeans,Calvin Klein,Calvin Klein Washed Sky Boot Cut Jeans,49.5,24.16,25.34
650,2025-11-25,512,Japan,M,45,Organic,Men,Pants,Haggar,Haggar Men's C18 Slim Fit Flat Front Sport Pant,39.99,16.96,23.03
652,2025-03-27,514,Brasil,M,45,Search,Men,Suits & Sport Coats,Braveman,Men's Single Breasted 2 Button Black/Burgundy Sport Coat,69.95,31.34,38.61
652,2025-03-29,514,Brasil,M,45,Search,Men,Underwear,Diesel,Diesel Men's Blade Underpants,25.0,11.85,13.15
656,2025-10-30,515,United Kingdom,F,54,Search,Women,Pants & Capris,Rafaella,Rafaella Women's Power Stretch Pant,36.09,18.33,17.76
658,2025-08-08,516,United States,M,31,Search,Men,Underwear,Lucky Brand,Lucky Brand Men's Basic Boxer Brief,25.0,11.78,13.22
659,2025-07-09,516,United States,M,31,Search,Men,Tops & Tees,U.S. Polo Assn.,U.S. Polo Assn. Men's Long Sleeve Striped Shirt,29.99,16.73,13.26
659,2025-07-09,516,United States,M,31,Search,Men,Socks,Sugar Free Sox,Diabetic Socks : 3 Pack Mens Khaki Socks (Size 7-12),29.0,18.13,10.87
671,2025-03-14,525,Brasil,M,31,Search,Men,Tops & Tees,Marc Ecko Cut & Sew,Marc Ecko Cut & Sew Men's Chambray Plaid/Solid Poplin Woven ,59.5,31.18,28.32
671,2025-03-12,525,Brasil,M,31,Search,Men,Outerwear & Coats,Alpha Industries,Alpha Industries A-2 Goatskin Leather Jacket,318.0,128.79,189.21
672,2025-03-23,525,Brasil,M,31,Search,Men,Tops & Tees,French Connection,French Connection Men's Nick Nack Jersey Henley,44.0,25.43,18.57
673,2024-11-03,527,United States,M,21,Search,Men,Outerwear & Coats,Columbia,Columbia Men's Straight Line Rain Jacket,89.93,38.4,51.53
679,2024-10-28,533,United States,F,26,Facebook,Women,Swim,TYR,TYR Sport Women's Solid Diamondback Workout Bikini Swim Suit,55.76,21.75,34.01
680,2025-10-27,533,United States,F,26,Facebook,Women,Pants & Capris,Kenneth Cole,Kenneth Cole Women's Cropped Paper Bag Waist Pant,25.0,13.3,11.7
681,2024-07-11,533,United States,F,26,Facebook,Women,Sweaters,Adi Designs,Ci Sono by Adi Juniors Split Turtleneck Tunic Sweater,35.99,16.63,19.36
681,2024-07-09,533,United States,F,26,Facebook,Women,Maternity,likemary,Cotton Maxi Harem Pants Romper Jumpsuit,31.0,13.11,17.89
685,2025-08-23,539,United States,M,67,Email,Men,Jeans,Cheap Monday,Cheap Monday Men's Tight,75.0,39.37,35.63
686,2025-05-31,541,France,M,14,Search,Men,Sleep & Lounge,LabelShopper,Mens Plaid Print Fleece Pajama Pants,9.99,3.78,6.21
686,2025-05-29,541,France,M,14,Search,Men,Active,Dickies,Dickies Men's Acrylic Thermal Boot Crew 2-pack Socks,12.0,4.55,7.45
686,2025-05-30,541,France,M,14,Search,Men,Jeans,Silver Jeans,Silver Jeans Men's Nash Straight Leg Jean,85.0,43.86,41.14
688,2025-07-14,543,United Kingdom,F,51,Search,Women,Dresses,Jessica Simpson,Jessica Simpson Women's Bow Bodice Sundress,58.96,26.24,32.72
688,2025-07-14,543,United Kingdom,F,51,Search,Women,Tops & Tees,Allegra K,Allegra K Woman Scoop Neck Tunic Shirt Watermelon Red Navy B,8.43,4.9,3.53
690,2024-01-26,544,United States,M,28,Search,Men,Tops & Tees,Columbia,Columbia Men's Thistle Town Park Crew,30.0,16.53,13.47
693,2025-12-04,546,France,M,60,Search,Men,Suits & Sport Coats,Abercrombie & Fitch,Abercrombie & Fitch Men's Distressed Corduroy Sport Coat (Br,180.0,72.72,107.28
693,2025-12-06,546,France,M,60,Search,Men,Active,Hot Chillys,Hot Chillys Men's Hi Volume Sock,21.6,9.78,11.82
701,2025-05-16,556,China,F,62,Organic,Women,Plus,Wacoal,Wacoal Women's Slimline Minimizer,65.0,34.13,30.87
702,2025-10-18,557,China,F,20,Organic,Women,Outerwear & Coats,Nobis,Nobis Tula Parka,825.0,364.65,460.35
703,2025-11-01,557,China,F,20,Organic,Women,Accessories,JiMarti,JiMarti JM01 Sunglasses for Golf Fishing Cycling-Unbreakable,29.95,13.09,16.86
706,2024-03-11,558,United States,F,69,Facebook,Women,Shorts,Siwy,Siwy Hannah Slim Crop Jean,185.0,95.65,89.35
707,2025-06-30,560,China,F,65,Email,Women,Accessories,Alki'i,Alki'i Braided Aviator womens warm beanie snowboarding winte,9.99,3.9,6.09
709,2024-06-01,562,China,F,62,Organic,Women,Active,Duofold,Duofold Women's Mid Weight Stretch Crew Shirt,24.64,10.25,14.39
709,2024-06-01,562,China,F,62,Organic,Women,Shorts,Exocet,Plus Size Red Animal Print Shorts,24.99,11.67,13.32
709,2024-06-02,562,China,F,62,Organic,Women,Intimates,Bali,Bali Women's Concealers Back Smoothing Underwire,36.0,17.75,18.25
709,2024-05-30,562,China,F,62,Organic,Women,Intimates,Chicastic,Chicastic Sexy Black & Red Polka Dot Lace Corset Lace Up Bus,29.99,16.61,13.38
720,2025-09-30,574,Brasil,F,56,Search,Women,Plus,Gucci,Gucci 1013/S Sunglasses,173.94,92.01,81.93
720,2025-10-02,574,Brasil,F,56,Search,Women,Intimates,Maidenform,Maidenform Women's Lo-Cal Dressing DreamÂ® Camisole With Lac,25.0,12.4,12.6
726,2025-08-30,578,China,F,69,Search,Women,Plus,Eros,Women's Soft and Warm Striped Fuzzy Socks 12 Color Options (,2.95,1.39,1.56
742,2024-11-02,587,Spain,M,33,Organic,Men,Pants,Savane,Savane Men's Flat-Front Deep-Dye Twill Pant,29.99,13.98,16.01
744,2025-10-26,588,United States,F,45,Search,Women,Maternity,Motherhood Maternity,Motherhood Maternity: Long Secret Fit Belly(r) Super Stretch,39.98,15.75,24.23
745,2025-11-06,588,United States,F,45,Search,Women,Dresses,Funfash,Funfash NEW Funfash Slimming Black Gray Long Maxi Cocktail D,59.99,25.08,34.91
747,2024-12-14,590,China,M,31,Search,Men,Underwear,Joe's,Joe's Men's The Relaxed Fit Boxer,25.0,12.1,12.9
748,2025-05-16,591,United States,M,20,Search,Men,Socks,Lorpen,Lorpen Camo Hunting Sock,12.99,8.26,4.73
748,2025-05-16,591,United States,M,20,Search,Men,Swim,Hurley,Hurley Men's Puerto Rico Space Phantom Boardshort,64.95,42.15,22.8
757,2024-09-19,595,China,F,24,Search,Women,Fashion Hoodies & Sweatshirts,Abbey Dawn,Abbey Dawn Juniors Metal Heart Burnout Zip Hoodie - Black,64.0,32.38,31.62
759,2025-10-12,597,China,M,14,Search,Men,Outerwear & Coats,Icebreaker,Icebreaker Men's Legacy Coat,350.0,140.0,210.0
760,2024-12-26,597,China,M,14,Search,Men,Tops & Tees,Jockey,Classic Tag-Free V-neck T-Shirt - 6 Pack Value!,49.0,29.2,19.8
